iata_code,name,municipality,latitude_deg,longitude_deg,iso_country
SYZ,Shiraz Shahid Dastghaib International Airport,Shiraz,29.5392,52.589802,IR
YES,Yasuj Airport,Yasuj,30.702238,51.542988,IR
ADU,Ardabil Airport,Ardabil,38.3256988525,48.4244003296,IR
OMH,Urmia Airport,Urmia,37.6680984497,45.0686988831,IR
TBZ,Tabriz International Airport,Tabriz,38.1339,46.235001,IR
IMQ,Maku National Airport,Showt,39.191293,44.928505,IR
JWN,Zanjan Airport,Zanjan,36.7737007141,48.3594017029,IR
AZD,Shahid Sadooghi Airport,Yazd,31.9048995972,54.2765007019,IR
ACZ,Zabol Airport,Zabol,31.098301,61.5439,IR
ZBR,Chabahar Konarak International Airport,Konarak,25.44319,60.382167,IR
ZAH,Zahedan International Airport,Zahedan,29.47570037841797,60.90620040893555,IR
IHR,Iranshahr Airport,Iranshahr,27.236099,60.720001,IR
AMM,Queen Alia International Airport,Amman,31.7226009369,35.9931983948,JO
ADJ,Marka International (Amman Civil) Airport,Amman,31.9727,35.9916,JO
AQJ,King Hussein International Airport,Aqaba,29.611601,35.018101,JO
XIJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,28.9347991943,47.7919006348,KW
KWI,Kuwait International Airport,Kuwait City,29.224487,47.969813,KW
BEY,Beirut Rafic Hariri International Airport,Beirut,33.819833,35.487443,LB
KYE,Rene Mouawad Air Base,Tripoli,34.589298,36.011299,LB
DQM,Duqm International Airport,Duqm,19.501944,57.634167,OM
MNH,Mussanah Airport,Al Masna'ah,23.640556,57.4875,OM
AUH,Zayed International Airport,Abu Dhabi,24.440966,54.649237,AE
AZI,Al Bateen Executive Airport,Abu Dhabi,24.427062,54.459866,AE
AAN,Al Ain International Airport,Al Ain,24.2617,55.6092,AE
DHF,Al Dhafra Air Base,,24.248199462900004,54.5476989746,AE
XSB,Sir Bani Yas Airport,Sir Bani Yas,24.283611,52.580278,AE
DXB,Dubai International Airport,Dubai,25.2527999878,55.3643989563,AE
NHD,Al Minhad Air Base,Dubai,25.0268001556,55.3661994934,AE
DWC,Al Maktoum International Airport,Dubai(Jebel Ali),24.896171,55.16235,AE
FJR,Fujairah International Airport,Fujairah,25.108411,56.328061,AE
RKT,Ras Al Khaimah International Airport,Ras Al Khaimah,25.613501,55.938801,AE
SHJ,Sharjah International Airport,Sharjah,25.3286,55.5172,AE
KHS,Khasab Airport,Khasab,26.171,56.240601,OM
MSH,RAFO Masirah,Masirah,20.6754,58.890499,OM
MCT,Muscat International Airport,Muscat/Seeb,23.600218,58.285268,OM
SLL,Salalah International Airport,Salalah,17.0387,54.091301,OM
OHS,Suhar International Airport,Suhar,24.38604,56.62541,OM
TTH,Thumrait Air Base,Thumrait,17.666,54.024601,OM
BHV,Bahawalpur Airport,Bahawalpur,29.348100662231445,71.71800231933594,PK
CJL,Chitral Airport,Chitral,35.886213,71.799922,PK
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,29.961000442504883,70.48590087890625,PK
DSK,Dera Ismael Khan Airport [IN-ACTIVE],Dera Ismael Khan,31.909401,70.896599,PK
LYP,Faisalabad International Airport,Faisalabad,31.364923,72.995319,PK
GWD,New Gwadar International Airport,Gurandani,25.296733,62.498822,PK
GIL,Gilgit Airport,Gilgit,35.918800354003906,74.33360290527344,PK
ISB,Islamabad International Airport,Attock,33.549,72.82566,PK
JAG,Shahbaz Air Base,Jacobabad,28.28420066833496,68.44969940185547,PK
KHI,Jinnah International Airport,Karachi,24.9065,67.160797,PK
LHE,Allama Iqbal International Airport,Lahore,31.521601,74.403603,PK
XJM,Mangla Airport,Mangla,33.05009841918945,73.63839721679688,PK
MWD,Mianwali Air Base,Mianwali,32.5630989074707,71.5707015991211,PK
MJD,Moenjodaro Airport,Moenjodaro,27.335199,68.143097,PK
ATG,Minhas Air Base,Kamra,33.8690986633,72.4009017944,PK
MUX,Multan International Airport,Multan,30.203199,71.419098,PK
WNS,Shaheed Benazirabad Airport,Nawabashah,26.2194,68.390099,PK
PJG,Panjgur Airport,Panjgur,26.9545,64.1325,PK
PSI,Pasni Airport,Pasni,25.290501,63.3451,PK
PEW,Bacha Khan International Airport,Peshawar,33.9939,71.514603,PK
UET,Quetta International Airport,Quetta,30.2514,66.937798,PK
RYK,Shaikh Zaid Airport,Rahim Yar Khan,28.383899688720703,70.27960205078125,PK
RAZ,Rawalakot Airport,Rawalakot,33.849701,73.798103,PK
KDU,Skardu International Airport,Skardu,35.33866,75.538648,PK
SKZ,Sukkur Airport,Mirpur Khas,27.722000122070312,68.79170227050781,PK
SYW,Sehwan Sharif Airport,Sehwan Sharif,26.473101,67.717201,PK
SGI,Mushaf Air Base,Sargodha,32.04859924316406,72.66500091552734,PK
SDT,Saidu Sharif Airport,Saidu Sharif,34.813599,72.352798,PK
SKT,Sialkot International Airport,Sialkot,32.535941,74.364623,PK
SUL,Sui Airport,Sui,28.645099639892575,69.1769027709961,PK
TUK,Turbat International Airport,Turbat,25.986400604248047,63.03020095825195,PK
PZH,Zhob Airport,Fort Sandeman,31.358400344848636,69.4636001586914,PK
IQA,Al Asad Air Base,Hīt,33.7855987549,42.4412002563,IQ
TQD,Al Taqaddum Air Base,Al Habbaniyah,33.33810043335,43.597099304199,IQ
BGW,Baghdad International Airport / New Al Muthana Air Base,Baghdad,33.262501,44.2346,IQ
OSM,Mosul International Airport,Mosul,36.305801,43.1474,IQ
EBL,Erbil International Airport,Arbil,36.236047,43.946615,IQ
KIK,Kirkuk International Airport,Kirkuk,35.469501,44.3489,IQ
BSR,Basra International Airport,Basra,30.549101,47.662102,IQ
NJF,Al Najaf International Airport,Najaf,31.991116,44.405019,IQ
RQW,Qayyarah West Airport,Qayyarah,35.7672,43.125099,IQ
ISU,Sulaymaniyah International Airport,Sulaymaniyah,35.5617485046,45.3167381287,IQ
XNH,Ali Air Base,Nasiriyah,30.935801,46.090099,IQ
ALP,Aleppo International Airport,Aleppo,36.181262,37.226869,SY
DAM,Damascus International Airport,Damascus,33.4114990234375,36.51559829711914,SY
DEZ,Deir ez-Zor Airport,Deir ez-Zor,35.2854,40.175999,SY
KAC,Qamishli International Airport,Qamishli,37.020599,41.191399,SY
LTK,Latakia International Airport,Latakia,35.4011,35.9487,SY
PMS,Palmyra Airport,Tadmur,34.5574,38.316898,SY
DIA,Doha International Airport,Doha,25.259431,51.565528,QA
XJD,Al Udeid Air Base,Ar Rayyan,25.1173000336,51.3149986267,QA
DOH,Hamad International Airport,Doha,25.273056,51.608056,QA
ADE,Aden International Airport,Aden,12.829564,45.029976,YE
AXK,Ataq Airport,Ataq,14.5513,46.826199,YE
AAY,Al Ghaydah International Airport,Al Ghaydah,16.193341,52.174186,YE
RIY,Riyan International Airport,Mukalla(Riyan),14.662241,49.375289,YE
SAH,Sanaa International Airport,Sanaa,15.4763,44.2197,YE
SCT,Socotra Airport,Mori,12.632093,53.906173,YE
GXF,Seiyun Hadhramaut International Airport,Seiyun,15.965887,48.788146,YE
TAI,Taiz International Airport,Taiz,13.686,44.139099,YE
PAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,61.594898,-149.08901,US
BTI,Barter Island Long Range Radar Station Airport,Barter Island,70.134003,-143.582001,US
BET,Bethel Airport,Bethel,60.77980042,-161.8379974,US
BIG,Allen Army Airfield,Delta Junction Ft Greely,63.9944992065,-145.722000122,US
BRW,Wiley Post Will Rogers Memorial Airport,Utqiaġvik,71.285402,-156.766008,US
CDB,Cold Bay Airport,Cold Bay,55.207871,-162.725029,US
CDV,Merle K (Mudhole) Smith Airport,Cordova,60.491798,-145.477997,US
CZF,Cape Romanzof LRRS Airport,Cape Romanzof,61.78030014,-166.0390015,US
DRG,Deering Airport,Deering,66.068901,-162.766914,US
ADK,Adak Airport,Adak,51.883564,-176.642783,US
DLG,Dillingham Airport,Dillingham,59.04470062,-158.5050049,US
ADQ,Kodiak Airport,Kodiak,57.75,-152.4940033,US
DUT,Tom Madsen (Dutch Harbor) Airport,Unalaska,53.89881,-166.544996,US
EDF,Elmendorf Air Force Base,Anchorage,61.251709,-149.807097,US
EHM,Cape Newenham LRRS Airport,Cape Newenham,58.6464004517,-162.06300354,US
EIL,Eielson Air Force Base,Fairbanks,64.66570282,-147.102005,US
EMK,Emmonak Airport,Emmonak,62.78609848,-164.4909973,US
ENA,Kenai Municipal Airport,Kenai,60.570946,-151.245174,US
FAI,Fairbanks International Airport,Fairbanks,64.815102,-147.856003,US
FBK,Ladd Army Airfield,Fairbanks,64.837502,-147.613998,US
ABL,Ambler Airport,Ambler,67.105529,-157.855339,US
GAL,Edward G. Pitka Sr Airport,Galena,64.736198,-156.936997,US
GKN,Gulkana Airport,Gulkana,62.155859,-145.454662,US
GAM,Gambell Airport,Gambell,63.767694,-171.733303,US
GST,Gustavus Airport,Gustavus,58.4253006,-135.7070007,US
HCR,Holy Cross Airport,Holy Cross,62.18830108642578,-159.77499389648438,US
HSL,Huslia Airport,Huslia,65.697899,-156.350998,US
HNS,Haines Airport,Haines,59.243921,-135.523925,US
HOM,Homer Airport,Homer,59.644456,-151.479235,US
EGX,Egegik Airport,Egegik,58.184386,-157.374873,US
IAN,Bob Baker Memorial Airport,Kiana,66.976128,-160.439014,US
ILI,Iliamna Airport,Iliamna,59.754398,-154.910996,US
UTO,Indian Mountain LRRS Airport,Utopia Creek,65.992798,-153.703995,US
JNU,Juneau International Airport,Juneau,58.354935,-134.574416,US
AKN,King Salmon Airport,King Salmon,58.677845,-156.651965,US
AKP,Anaktuvuk Pass Airport,Anaktuvuk Pass,68.133598,-151.742996,US
KTN,Ketchikan International Airport,Ketchikan,55.35559845,-131.7140045,US
KLW,Klawock Airport,Klawock,55.579201,-133.076004,US
LUR,Cape Lisburne LRRS Airport,Cape Lisburne,68.875099,-166.110001,US
MCG,McGrath Airport,McGrath,62.95289993,-155.6060028,US
MRI,Merrill Field,Anchorage,61.212792,-149.843988,US
MYU,Mekoryuk Airport,Mekoryuk,60.372338,-166.269751,US
ANC,Ted Stevens Anchorage International Airport,Anchorage,61.179004,-149.992561,US
ANI,Aniak Airport,Aniak,61.58160018920898,-159.54299926757812,US
ENN,Nenana Municipal Airport,Nenana,64.548772,-149.074516,US
ANN,Annette Island Airport,Metlakatla,55.037663,-131.572609,US
ANV,Anvik Airport,Anvik,62.646702,-160.190994,US
OME,Nome Airport,Nome,64.51219940185547,-165.44500732421875,US
ORT,Northway Airport,Northway,62.9613,-141.929001,US
OTZ,Ralph Wien Memorial Airport,Kotzebue,66.88469696,-162.598999,US
STG,St George Airport,St George,56.577345,-169.663823,US
KPC,Port Clarence Coast Guard Station,Port Clarence,65.2537002563,-166.85899353,US
PSG,Petersburg James A Johnson Airport,Petersburg,56.80170059,-132.9450073,US
PTH,Port Heiden Airport,Port Heiden,56.957893,-158.630219,US
PTU,Platinum Airport,Platinum,59.017675,-161.827927,US
NUI,Nuiqsut Airport,Nuiqsut,70.209999,-151.005998,US
ARC,Arctic Village Airport,Arctic Village,68.1147,-145.578995,US
RBY,Ruby Airport,Ruby,64.727203,-155.470001,US
SVA,Savoonga Airport,Savoonga,63.686401,-170.492996,US
SCC,Deadhorse Airport,Deadhorse,70.19470215,-148.4649963,US
SDP,Sand Point Airport,Sand Point,55.313908,-160.522099,US
SIT,Sitka Rocky Gutierrez Airport,Sitka,57.04710006713867,-135.36199951171875,US
SNP,St Paul Island Airport,St Paul Island,57.166311,-170.222555,US
SVW,Sparrevohn LRRS Airport,Sparrevohn,61.09740067,-155.5740051,US
SXQ,Soldotna Airport,Soldotna,60.474935,-151.038471,US
SYA,Eareckson Air Station,Shemya,52.71229935,174.1139984,US
TKA,Talkeetna Airport,Talkeetna,62.320499420166,-150.09399414062,US
TLJ,Tatalina LRRS Airport,Takotna,62.8944015503,-155.977005005,US
ATK,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,70.46704,-157.436013,US
UNK,Unalakleet Airport,Unalakleet,63.888401,-160.798996,US
VDZ,Valdez Pioneer Field,Valdez,61.132712,-146.246567,US
SWD,Seward Airport,Seward,60.130478,-149.418612,US
WRG,Wrangell Airport,Wrangell,56.48429871,-132.3699951,US
AIN,Wainwright Airport,Wainwright,70.638,-159.994995,US
WWA,Wasilla Airport,Wasilla,61.571701,-149.539993,US
YAK,Yakutat Airport,Yakutat,59.508717,-139.660435,US
CIS,Canton Island Airport,Abariringa,-2.7681200504300003,-171.710006714,KI
FYU,Fort Yukon Airport,Fort Yukon,66.571651,-145.249987,US
ROP,Rota International Airport,Rota Island,14.173267,145.241103,MP
SPN,Saipan International Airport,"I Fadang, Saipan",15.119384,145.728848,MP
UAM,Andersen Air Force Base,Yigo,13.584,144.929998,GU
GUM,Antonio B. Won Pat International Airport,Hagåtña,13.485,144.797282,GU
TIQ,Tinian International Airport,Tinian Island,15.000453,145.618974,MP
BKH,Barking Sands Airport,Kekaha,22.0228,-159.785004,US
HNM,Hana Airport,Hana,20.795601,-156.014008,US
JHM,Kapalua Airport,Lahaina,20.9629,-156.673004,US
JRF,Kalaeloa Airport,Kapolei,21.3074,-158.070009,US
KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,19.738783,-156.045603,US
LIH,Lihue Airport,"Lihue, Kauai",21.974393,-159.337146,US
MKK,Molokai Airport,Kaunakakai,21.152901,-157.095993,US
MUE,Waimea Kohala Airport,Waimea (Kamuela),20.001301,-155.667999,US
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe,21.4505,-157.768005,US
HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",21.318387,-157.92567,US
LNY,Lanai Airport,Lanai City,20.785675,-156.951324,US
OGG,Kahului International Airport,Kahului,20.896263,-156.431837,US
ITO,Hilo International Airport,Hilo,19.72135,-155.045428,US
MAJ,Marshall Islands International Airport,Majuro Atoll,7.06511,171.271656,MH
KWA,Bucholz Army Air Field,Kwajalein,8.720120429992676,167.73199462890625,MH
CXI,Cassidy International Airport,Kiritimati,1.986278,-157.350011,KI
MDY,Henderson Field,Sand Island,28.2017,-177.380997,UM
PIZ,Point Lay LRRS Airport,Point Lay,69.732903,-163.005005,US
TKK,Chuuk International Airport,Weno Island,7.46187,151.843002,FM
PNI,Pohnpei International Airport,Pohnpei Island,6.985082,158.20992,FM
ROR,Roman Tmetuchl International Airport,Babelthuap Island,7.366965,134.544085,PW
KSA,Kosrae International Airport,Okat,5.35698,162.957993,FM
YAP,Yap International Airport,Yap Island,9.49891,138.082993,FM
AWK,Wake Island Airfield,Wake Island,19.282437,166.636637,UM
KNH,Kinmen Airport,Shang-I,24.4279,118.359001,TW
LZN,Matsu Nangan Airport,Matsu (Nangan),26.159656,119.958376,TW
TTT,Taitung Airport,Taitung City,22.7549991607666,121.10199737548828,TW
KHH,Kaohsiung International Airport,Kaohsiung (Xiaogang),22.577101,120.349998,TW
CYI,Chiayi Airport,Shuishang,23.462577,120.390544,TW
HCN,Hengchun Airport,Hengchun,22.0411,120.730003,TW
KYD,Lanyu Airport,Orchid Island,22.027000427246094,121.53500366210938,TW
RMQ,Taichung International Airport / Ching Chuang Kang Air Base,Taichung (Qingshui),24.2647,120.621002,TW
MFK,Matsu Beigan Airport,Matsu (Beigan),26.224199,120.002998,TW
TNN,Tainan International Airport / Tainan Air Base,Tainan (Rende),22.950399,120.206001,TW
HSZ,Hsinchu Air Base,Hsinchu City,24.8180007935,120.939002991,TW
MZG,Penghu Magong Airport,Huxi,23.568701,119.627998,TW
PIF,Pingtung Air Force Base North,Pingtung,22.700199,120.482002,TW
TSA,Taipei Songshan International Airport,Taipei (Songshan),25.067244,121.552822,TW
TPE,Taiwan Taoyuan International Airport,Taoyuan,25.0777,121.233002,TW
HUN,Hualien Chiashan Airport,Hualien City,24.023163,121.617991,TW
NRT,Narita International Airport,Narita,35.76858,140.388714,JP
MMJ,Shinshu-Matsumoto Airport,Matsumoto,36.166801,137.923004,JP
IBR,Ibaraki International Airport,Omitama,36.181456,140.414434,JP
IWO,Ioto (Iwo Jima) Airbase,Ogasawara,24.784153,141.32261,JP
KIX,Kansai International Airport,Osaka,34.427299,135.244003,JP
SHM,Nanki Shirahama Airport,Shirahama,33.6622009277,135.363998413,JP
UKB,Kobe Airport,Kobe,34.632801,135.223999,JP
TJH,Konotori Tajima Airport,Toyooka,35.512798,134.787003,JP
OBO,Tokachi-Obihiro Airport,Obihiro,42.7332992554,143.216995239,JP
CTS,New Chitose Airport,Sapporo,42.774753,141.690414,JP
HKD,Hakodate Airport,Hakodate,41.77,140.822006,JP
KUH,Kushiro Airport,Kushiro,43.041,144.192993,JP
MMB,Memanbetsu Airport,Ōzora,43.8805999756,144.164001465,JP
SHB,Nakashibetsu Airport,Nakashibetsu,43.5774993896,144.960006714,JP
OKD,Sapporo Okadama Airport,Sapporo,43.117447,141.38134,JP
WKJ,Wakkanai Airport,Wakkanai,45.4042015076,141.800994873,JP
IKI,Iki Airport,Iki,33.7490005493,129.785003662,JP
UBJ,Yamaguchi Ube Airport,Ube,33.93,131.279007,JP
TSJ,Tsushima Airport,Tsushima,34.2849006653,129.330993652,JP
MBE,Monbetsu Airport,Monbetsu,44.3039016724,143.404006958,JP
AKJ,Asahikawa Airport,Higashikagura,43.670799,142.447006,JP
OIR,Okushiri Airport,Okushiri Island,42.0717010498,139.432998657,JP
RIS,Rishiri Airport,Rishiri,45.2420005798,141.186004639,JP
KUM,Yakushima Airport,Yakushima,30.385599,130.658997,JP
FUJ,Fukue Airport,Goto,32.666302,128.832993,JP
FUK,Fukuoka Airport,Fukuoka,33.585899353027344,130.4510040283203,JP
TNE,New Tanegashima Airport,Tanegashima,30.6051006317,130.990997314,JP
KOJ,Kagoshima Airport,Kagoshima,31.8034,130.718994,JP
KMI,Miyazaki Airport,Miyazaki,31.877199,131.449005,JP
OIT,Oita Airport,Oita,33.479400634799994,131.736999512,JP
KKJ,Kitakyushu Airport,Kitakyushu,33.845901,131.035004,JP
HSG,Kyushu Saga International Airport,Saga,33.1497,130.302002,JP
KMJ,Kumamoto Airport,Kumamoto,32.837299,130.854996,JP
NGS,Nagasaki Airport,Nagasaki,32.916901,129.914001,JP
NGO,Chubu Centrair International Airport,Tokoname,34.858398,136.804993,JP
ASJ,Amami Airport,Amami,28.430599212646484,129.71299743652344,JP
OKE,Okinoerabu Airport,Wadomari,27.431604,128.705564,JP
KKX,Kikai Airport,Kikai,28.3213005066,129.927993774,JP
TKN,Tokunoshima Airport,Amagi,27.836382,128.881356,JP
NKM,Nagoya Airport / JASDF Komaki Air Base,Nagoya,35.255759,136.924095,JP
FKJ,Fukui Airport,Fukui,36.142799,136.223999,JP
QGU,Gifu Airport,Gifu,35.3941,136.869995,JP
KMQ,Komatsu Airport / JASDF Komatsu Air Base,Kanazawa,36.393407,136.406895,JP
OKI,Oki Global Geopark Airport,Okinoshima,36.178388,133.323566,JP
FSZ,Mount Fuji Shizuoka Airport,Makinohara / Shimada,34.795022,138.190976,JP
TOY,Toyama Kitokito Airport,Toyama,36.648416,137.187359,JP
NTQ,Noto Satoyama Airport,Wajima,37.293098,136.962006,JP
HIJ,Hiroshima Airport,Hiroshima,34.4361,132.919006,JP
OKJ,Okayama Momotaro Airport,Okayama,34.756901,133.854996,JP
IZO,Izumo Enmusubi Airport,Izumo,35.413601,132.889999,JP
YGJ,Yonago Kitaro Airport / JASDF Miho Air Base,Yonago,35.492199,133.235992,JP
IWK,Iwakuni Kintaikyo Airport,Iwakuni,34.146333,132.247238,JP
KCZ,Kochi Ryoma Airport,Nankoku,33.545217,133.670166,JP
MYJ,Matsuyama Airport,Matsuyama,33.826893,132.700114,JP
ITM,Osaka Itami International Airport,Osaka,34.780853,135.440829,JP
TTJ,Tottori Sand Dunes Conan Airport,Tottori,35.530058,134.165023,JP
TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,Tokushima,34.132559,134.607816,JP
TAK,Takamatsu Airport,Takamatsu,34.214963,134.015454,JP
IWJ,Iwami Airport,Masuda,34.676399231,131.789993286,JP
AOJ,Aomori Airport,Aomori,40.733777,140.689477,JP
GAJ,Yamagata Airport,Higashine,38.4119,140.371002,JP
SDS,Sado Airport,Sado,38.0601997375,138.414001465,JP
FKS,Fukushima Airport,Sukagawa,37.22740173339844,140.43099975585938,JP
HHE,JMSDF Hachinohe Air Base / Hachinohe Airport,Hachinohe,40.551181,141.465428,JP
HNA,Iwate Hanamaki Airport,Hanamaki,39.4286,141.134995,JP
AXT,Akita Airport,Akita,39.615601,140.218994,JP
MSJ,Misawa Airport / Misawa Air Base,Misawa,40.703201,141.367996,JP
KIJ,Niigata Airport,Niigata,37.954166,139.112189,JP
ONJ,Odate Noshiro Airport,Kitaakita,40.191898,140.371002,JP
SDJ,Sendai Airport,Natori,38.139702,140.917007,JP
SYO,Shonai Airport,Shonai,38.812199,139.787003,JP
NJA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,Ayase / Yamato,35.454601,139.449997,JP
HAC,Hachijojima Airport,Hachijojima,33.114843,139.785645,JP
OIM,Oshima Airport,Izu Oshima,34.7820014954,139.36000061,JP
MYE,Miyakejima Airport,Miyakejima,34.073600769,139.559997559,JP
HND,Tokyo Haneda International Airport,Tokyo,35.549678,139.786958,JP
OKO,Yokota Air Base,Fussa,35.748501,139.348007,JP
MWX,Muan International Airport,Muan (Piseo-ri),34.991406,126.382814,KR
